Time_min,Pressure_MPA,Temperature_C
10,7.257959184,144.8979592
10,7.370408163,144.8979592
10,7.482857143,144.8979592
10,7.595306122,144.8979592
10,7.707755102,144.8979592
10,7.820204082,144.8979592
10,7.932653061,144.8979592
10,8.045102041,144.8979592
10,8.15755102,144.8979592
10,8.27,144.8979592
10,2.76,145.9183673
10,2.87244898,145.9183673
10,2.984897959,145.9183673
10,3.097346939,145.9183673
10,3.209795918,145.9183673
10,3.322244898,145.9183673
10,3.434693878,145.9183673
10,3.547142857,145.9183673
10,3.659591837,145.9183673
10,3.772040816,145.9183673
10,3.884489796,145.9183673
10,3.996938776,145.9183673
10,4.109387755,145.9183673
10,4.221836735,145.9183673
10,4.334285714,145.9183673
10,4.446734694,145.9183673
10,4.559183673,145.9183673
10,4.671632653,145.9183673
10,4.784081633,145.9183673
10,4.896530612,145.9183673
10,5.008979592,145.9183673
10,5.121428571,145.9183673
10,5.233877551,145.9183673
10,5.346326531,145.9183673
10,5.45877551,145.9183673
10,5.57122449,145.9183673
10,5.683673469,145.9183673
10,5.796122449,145.9183673
10,5.908571429,145.9183673
10,6.021020408,145.9183673
10,6.133469388,145.9183673
10,6.245918367,145.9183673
10,6.358367347,145.9183673
10,6.470816327,145.9183673
10,6.583265306,145.9183673
10,6.695714286,145.9183673
10,6.808163265,145.9183673
10,6.920612245,145.9183673
10,7.033061224,145.9183673
10,7.145510204,145.9183673
10,7.257959184,145.9183673
10,7.370408163,145.9183673
10,7.482857143,145.9183673
10,7.595306122,145.9183673
10,7.707755102,145.9183673
10,7.820204082,145.9183673
10,7.932653061,145.9183673
10,8.045102041,145.9183673
10,8.15755102,145.9183673
10,8.27,145.9183673
10,2.76,146.9387755
10,2.87244898,146.9387755
10,2.984897959,146.9387755
10,3.097346939,146.9387755
10,3.209795918,146.9387755
10,3.322244898,146.9387755
10,3.434693878,146.9387755
10,3.547142857,146.9387755
10,3.659591837,146.9387755
10,3.772040816,146.9387755
10,3.884489796,146.9387755
10,3.996938776,146.9387755
10,4.109387755,146.9387755
10,4.221836735,146.9387755
10,4.334285714,146.9387755
10,4.446734694,146.9387755
10,4.559183673,146.9387755
10,4.671632653,146.9387755
10,4.784081633,146.9387755
10,4.896530612,146.9387755
10,5.008979592,146.9387755
10,5.121428571,146.9387755
10,5.233877551,146.9387755
10,5.346326531,146.9387755
10,5.45877551,146.9387755
10,5.57122449,146.9387755
10,5.683673469,146.9387755
10,5.796122449,146.9387755
10,5.908571429,146.9387755
10,6.021020408,146.9387755
10,6.133469388,146.9387755
10,6.245918367,146.9387755
10,6.358367347,146.9387755
10,6.470816327,146.9387755
10,6.583265306,146.9387755
10,6.695714286,146.9387755
10,6.808163265,146.9387755
10,6.920612245,146.9387755
10,7.033061224,146.9387755
10,7.145510204,146.9387755
10,7.257959184,146.9387755
10,7.370408163,146.9387755
10,7.482857143,146.9387755
10,7.595306122,146.9387755
10,7.707755102,146.9387755
10,7.820204082,146.9387755
10,7.932653061,146.9387755
10,8.045102041,146.9387755
10,8.15755102,146.9387755
10,8.27,146.9387755
10,2.76,147.9591837
10,2.87244898,147.9591837
10,2.984897959,147.9591837
10,3.097346939,147.9591837
10,3.209795918,147.9591837
10,3.322244898,147.9591837
10,3.434693878,147.9591837
10,3.547142857,147.9591837
10,3.659591837,147.9591837
10,3.772040816,147.9591837
10,3.884489796,147.9591837
10,3.996938776,147.9591837
10,4.109387755,147.9591837
10,4.221836735,147.9591837
10,4.334285714,147.9591837
10,4.446734694,147.9591837
10,4.559183673,147.9591837
10,4.671632653,147.9591837
10,4.784081633,147.9591837
10,4.896530612,147.9591837
10,5.008979592,147.9591837
10,5.121428571,147.9591837
10,5.233877551,147.9591837
10,5.346326531,147.9591837
10,5.45877551,147.9591837
10,5.57122449,147.9591837
10,5.683673469,147.9591837
10,5.796122449,147.9591837
10,5.908571429,147.9591837
10,6.021020408,147.9591837
10,6.133469388,147.9591837
10,6.245918367,147.9591837
10,6.358367347,147.9591837
10,6.470816327,147.9591837
10,6.583265306,147.9591837
10,6.695714286,147.9591837
10,6.808163265,147.9591837
10,6.920612245,147.9591837
10,7.033061224,147.9591837
10,7.145510204,147.9591837
10,7.257959184,147.9591837
10,7.370408163,147.9591837
10,7.482857143,147.9591837
10,7.595306122,147.9591837
10,7.707755102,147.9591837
10,7.820204082,147.9591837
10,7.932653061,147.9591837
10,8.045102041,147.9591837
10,8.15755102,147.9591837
10,8.27,147.9591837
10,2.76,148.9795918
10,2.87244898,148.9795918
10,2.984897959,148.9795918
10,3.097346939,148.9795918
10,3.209795918,148.9795918
10,3.322244898,148.9795918
10,3.434693878,148.9795918
10,3.547142857,148.9795918
10,3.659591837,148.9795918
10,3.772040816,148.9795918
10,3.884489796,148.9795918
10,3.996938776,148.9795918
10,4.109387755,148.9795918
10,4.221836735,148.9795918
10,4.334285714,148.9795918
10,4.446734694,148.9795918
10,4.559183673,148.9795918
10,4.671632653,148.9795918
10,4.784081633,148.9795918
10,4.896530612,148.9795918
10,5.008979592,148.9795918
10,5.121428571,148.9795918
10,5.233877551,148.9795918
10,5.346326531,148.9795918
10,5.45877551,148.9795918
10,5.57122449,148.9795918
10,5.683673469,148.9795918
10,5.796122449,148.9795918
10,5.908571429,148.9795918
10,6.021020408,148.9795918
10,6.133469388,148.9795918
10,6.245918367,148.9795918
10,6.358367347,148.9795918
10,6.470816327,148.9795918
10,6.583265306,148.9795918
10,6.695714286,148.9795918
10,6.808163265,148.9795918
10,6.920612245,148.9795918
10,7.033061224,148.9795918
10,7.145510204,148.9795918
10,7.257959184,148.9795918
10,7.370408163,148.9795918
10,7.482857143,148.9795918
10,7.595306122,148.9795918
10,7.707755102,148.9795918
10,7.820204082,148.9795918
10,7.932653061,148.9795918
10,8.045102041,148.9795918
10,8.15755102,148.9795918
10,8.27,148.9795918
10,2.76,150
10,2.87244898,150
10,2.984897959,150
10,3.097346939,150
10,3.209795918,150
10,3.322244898,150
10,3.434693878,150
10,3.547142857,150
10,3.659591837,150
10,3.772040816,150
10,3.884489796,150
10,3.996938776,150
10,4.109387755,150
10,4.221836735,150
10,4.334285714,150
10,4.446734694,150
10,4.559183673,150
10,4.671632653,150
10,4.784081633,150
10,4.896530612,150
10,5.008979592,150
10,5.121428571,150
10,5.233877551,150
10,5.346326531,150
10,5.45877551,150
10,5.57122449,150
10,5.683673469,150
10,5.796122449,150
10,5.908571429,150
10,6.021020408,150
10,6.133469388,150
10,6.245918367,150
10,6.358367347,150
10,6.470816327,150
10,6.583265306,150
10,6.695714286,150
10,6.808163265,150
10,6.920612245,150
10,7.033061224,150
10,7.145510204,150
10,7.257959184,150
10,7.370408163,150
10,7.482857143,150
10,7.595306122,150
10,7.707755102,150
10,7.820204082,150
10,7.932653061,150
10,8.045102041,150
10,8.15755102,150
10,8.27,150
15,2.76,100
15,2.87244898,100
15,2.984897959,100
15,3.097346939,100
15,3.209795918,100
15,3.322244898,100
15,3.434693878,100
15,3.547142857,100
15,3.659591837,100
15,3.772040816,100
15,3.884489796,100
15,3.996938776,100
15,4.109387755,100
15,4.221836735,100
15,4.334285714,100
15,4.446734694,100
15,4.559183673,100
15,4.671632653,100
15,4.784081633,100
15,4.896530612,100
15,5.008979592,100
15,5.121428571,100
15,5.233877551,100
15,5.346326531,100
15,5.45877551,100
15,5.57122449,100
15,5.683673469,100
15,5.796122449,100
15,5.908571429,100
15,6.021020408,100
15,6.133469388,100
15,6.245918367,100
15,6.358367347,100
15,6.470816327,100
15,6.583265306,100
15,6.695714286,100
15,6.808163265,100
15,6.920612245,100
15,7.033061224,100
15,7.145510204,100
15,7.257959184,100
15,7.370408163,100
15,7.482857143,100
15,7.595306122,100
15,7.707755102,100
15,7.820204082,100
15,7.932653061,100
15,8.045102041,100
15,8.15755102,100
15,8.27,100
15,2.76,101.0204082
15,2.87244898,101.0204082
15,2.984897959,101.0204082
15,3.097346939,101.0204082
15,3.209795918,101.0204082
15,3.322244898,101.0204082
15,3.434693878,101.0204082
15,3.547142857,101.0204082
15,3.659591837,101.0204082
15,3.772040816,101.0204082
15,3.884489796,101.0204082
15,3.996938776,101.0204082
15,4.109387755,101.0204082
15,4.221836735,101.0204082
15,4.334285714,101.0204082
15,4.446734694,101.0204082
15,4.559183673,101.0204082
15,4.671632653,101.0204082
15,4.784081633,101.0204082
15,4.896530612,101.0204082
15,5.008979592,101.0204082
15,5.121428571,101.0204082
15,5.233877551,101.0204082
15,5.346326531,101.0204082
15,5.45877551,101.0204082
15,5.57122449,101.0204082
15,5.683673469,101.0204082
15,5.796122449,101.0204082
15,5.908571429,101.0204082
15,6.021020408,101.0204082
15,6.133469388,101.0204082
15,6.245918367,101.0204082
15,6.358367347,101.0204082
15,6.470816327,101.0204082
15,6.583265306,101.0204082
15,6.695714286,101.0204082
15,6.808163265,101.0204082
15,6.920612245,101.0204082
15,7.033061224,101.0204082
15,7.145510204,101.0204082
15,7.257959184,101.0204082
15,7.370408163,101.0204082
15,7.482857143,101.0204082
15,7.595306122,101.0204082
15,7.707755102,101.0204082
15,7.820204082,101.0204082
15,7.932653061,101.0204082
15,8.045102041,101.0204082
15,8.15755102,101.0204082
15,8.27,101.0204082
15,2.76,102.0408163
15,2.87244898,102.0408163
15,2.984897959,102.0408163
15,3.097346939,102.0408163
15,3.209795918,102.0408163
15,3.322244898,102.0408163
15,3.434693878,102.0408163
15,3.547142857,102.0408163
15,3.659591837,102.0408163
15,3.772040816,102.0408163
15,3.884489796,102.0408163
15,3.996938776,102.0408163
15,4.109387755,102.0408163
15,4.221836735,102.0408163
15,4.334285714,102.0408163
15,4.446734694,102.0408163
15,4.559183673,102.0408163
15,4.671632653,102.0408163
15,4.784081633,102.0408163
15,4.896530612,102.0408163
15,5.008979592,102.0408163
15,5.121428571,102.0408163
15,5.233877551,102.0408163
15,5.346326531,102.0408163
15,5.45877551,102.0408163
15,5.57122449,102.0408163
15,5.683673469,102.0408163
15,5.796122449,102.0408163
15,5.908571429,102.0408163
15,6.021020408,102.0408163
15,6.133469388,102.0408163
15,6.245918367,102.0408163
15,6.358367347,102.0408163
15,6.470816327,102.0408163
15,6.583265306,102.0408163
15,6.695714286,102.0408163
15,6.808163265,102.0408163
15,6.920612245,102.0408163
15,7.033061224,102.0408163
15,7.145510204,102.0408163
15,7.257959184,102.0408163
15,7.370408163,102.0408163
15,7.482857143,102.0408163
15,7.595306122,102.0408163
15,7.707755102,102.0408163
15,7.820204082,102.0408163
15,7.932653061,102.0408163
15,8.045102041,102.0408163
15,8.15755102,102.0408163
15,8.27,102.0408163
15,2.76,103.0612245
15,2.87244898,103.0612245
15,2.984897959,103.0612245
15,3.097346939,103.0612245
15,3.209795918,103.0612245
15,3.322244898,103.0612245
15,3.434693878,103.0612245
15,3.547142857,103.0612245
15,3.659591837,103.0612245
15,3.772040816,103.0612245
15,3.884489796,103.0612245
15,3.996938776,103.0612245
15,4.109387755,103.0612245
15,4.221836735,103.0612245
15,4.334285714,103.0612245
15,4.446734694,103.0612245
15,4.559183673,103.0612245
15,4.671632653,103.0612245
15,4.784081633,103.0612245
15,4.896530612,103.0612245
15,5.008979592,103.0612245
15,5.121428571,103.0612245
15,5.233877551,103.0612245
15,5.346326531,103.0612245
15,5.45877551,103.0612245
15,5.57122449,103.0612245
15,5.683673469,103.0612245
15,5.796122449,103.0612245
15,5.908571429,103.0612245
15,6.021020408,103.0612245
15,6.133469388,103.0612245
15,6.245918367,103.0612245
15,6.358367347,103.0612245
15,6.470816327,103.0612245
15,6.583265306,103.0612245
15,6.695714286,103.0612245
15,6.808163265,103.0612245
15,6.920612245,103.0612245
15,7.033061224,103.0612245
15,7.145510204,103.0612245
15,7.257959184,103.0612245
15,7.370408163,103.0612245
15,7.482857143,103.0612245
15,7.595306122,103.0612245
15,7.707755102,103.0612245
15,7.820204082,103.0612245
15,7.932653061,103.0612245
15,8.045102041,103.0612245
15,8.15755102,103.0612245
15,8.27,103.0612245
15,2.76,104.0816327
15,2.87244898,104.0816327
15,2.984897959,104.0816327
15,3.097346939,104.0816327
15,3.209795918,104.0816327
15,3.322244898,104.0816327
15,3.434693878,104.0816327
15,3.547142857,104.0816327
15,3.659591837,104.0816327
15,3.772040816,104.0816327
15,3.884489796,104.0816327
15,3.996938776,104.0816327
15,4.109387755,104.0816327
15,4.221836735,104.0816327
15,4.334285714,104.0816327
15,4.446734694,104.0816327
15,4.559183673,104.0816327
15,4.671632653,104.0816327
15,4.784081633,104.0816327
15,4.896530612,104.0816327
15,5.008979592,104.0816327
15,5.121428571,104.0816327
15,5.233877551,104.0816327
15,5.346326531,104.0816327
15,5.45877551,104.0816327
15,5.57122449,104.0816327
15,5.683673469,104.0816327
15,5.796122449,104.0816327
15,5.908571429,104.0816327
15,6.021020408,104.0816327
15,6.133469388,104.0816327
15,6.245918367,104.0816327
15,6.358367347,104.0816327
15,6.470816327,104.0816327
15,6.583265306,104.0816327
15,6.695714286,104.0816327
15,6.808163265,104.0816327
15,6.920612245,104.0816327
15,7.033061224,104.0816327
15,7.145510204,104.0816327
15,7.257959184,104.0816327
15,7.370408163,104.0816327
15,7.482857143,104.0816327
15,7.595306122,104.0816327
15,7.707755102,104.0816327
15,7.820204082,104.0816327
15,7.932653061,104.0816327
15,8.045102041,104.0816327
15,8.15755102,104.0816327
15,8.27,104.0816327
15,2.76,105.1020408
15,2.87244898,105.1020408
15,2.984897959,105.1020408
15,3.097346939,105.1020408
15,3.209795918,105.1020408
15,3.322244898,105.1020408
15,3.434693878,105.1020408
15,3.547142857,105.1020408
15,3.659591837,105.1020408
15,3.772040816,105.1020408
15,3.884489796,105.1020408
15,3.996938776,105.1020408
15,4.109387755,105.1020408
15,4.221836735,105.1020408
15,4.334285714,105.1020408
15,4.446734694,105.1020408
15,4.559183673,105.1020408
15,4.671632653,105.1020408
15,4.784081633,105.1020408
15,4.896530612,105.1020408
15,5.008979592,105.1020408
15,5.121428571,105.1020408
15,5.233877551,105.1020408
15,5.346326531,105.1020408
15,5.45877551,105.1020408
15,5.57122449,105.1020408
15,5.683673469,105.1020408
15,5.796122449,105.1020408
15,5.908571429,105.1020408
15,6.021020408,105.1020408
15,6.133469388,105.1020408
15,6.245918367,105.1020408
15,6.358367347,105.1020408
15,6.470816327,105.1020408
15,6.583265306,105.1020408
15,6.695714286,105.1020408
15,6.808163265,105.1020408
15,6.920612245,105.1020408
15,7.033061224,105.1020408
15,7.145510204,105.1020408
15,7.257959184,105.1020408
15,7.370408163,105.1020408
15,7.482857143,105.1020408
15,7.595306122,105.1020408
15,7.707755102,105.1020408
15,7.820204082,105.1020408
15,7.932653061,105.1020408
15,8.045102041,105.1020408
15,8.15755102,105.1020408
15,8.27,105.1020408
15,2.76,106.122449
15,2.87244898,106.122449
15,2.984897959,106.122449
15,3.097346939,106.122449
15,3.209795918,106.122449
15,3.322244898,106.122449
15,3.434693878,106.122449
15,3.547142857,106.122449
15,3.659591837,106.122449
15,3.772040816,106.122449
15,3.884489796,106.122449
15,3.996938776,106.122449
15,4.109387755,106.122449
15,4.221836735,106.122449
15,4.334285714,106.122449
15,4.446734694,106.122449
15,4.559183673,106.122449
15,4.671632653,106.122449
15,4.784081633,106.122449
15,4.896530612,106.122449
15,5.008979592,106.122449
15,5.121428571,106.122449
15,5.233877551,106.122449
15,5.346326531,106.122449
15,5.45877551,106.122449
15,5.57122449,106.122449
15,5.683673469,106.122449
15,5.796122449,106.122449
15,5.908571429,106.122449
15,6.021020408,106.122449
15,6.133469388,106.122449
15,6.245918367,106.122449
15,6.358367347,106.122449
15,6.470816327,106.122449
15,6.583265306,106.122449
15,6.695714286,106.122449
15,6.808163265,106.122449
15,6.920612245,106.122449
15,7.033061224,106.122449
15,7.145510204,106.122449
15,7.257959184,106.122449
15,7.370408163,106.122449
15,7.482857143,106.122449
15,7.595306122,106.122449
15,7.707755102,106.122449
15,7.820204082,106.122449
15,7.932653061,106.122449
15,8.045102041,106.122449
15,8.15755102,106.122449
15,8.27,106.122449
15,2.76,107.1428571
15,2.87244898,107.1428571
15,2.984897959,107.1428571
15,3.097346939,107.1428571
15,3.209795918,107.1428571
15,3.322244898,107.1428571
15,3.434693878,107.1428571
15,3.547142857,107.1428571
15,3.659591837,107.1428571
15,3.772040816,107.1428571
15,3.884489796,107.1428571
15,3.996938776,107.1428571
15,4.109387755,107.1428571
15,4.221836735,107.1428571
15,4.334285714,107.1428571
15,4.446734694,107.1428571
15,4.559183673,107.1428571
15,4.671632653,107.1428571
15,4.784081633,107.1428571
15,4.896530612,107.1428571
15,5.008979592,107.1428571
15,5.121428571,107.1428571
15,5.233877551,107.1428571
15,5.346326531,107.1428571
15,5.45877551,107.1428571
15,5.57122449,107.1428571
15,5.683673469,107.1428571
15,5.796122449,107.1428571
15,5.908571429,107.1428571
15,6.021020408,107.1428571
15,6.133469388,107.1428571
15,6.245918367,107.1428571
15,6.358367347,107.1428571
15,6.470816327,107.1428571
15,6.583265306,107.1428571
15,6.695714286,107.1428571
15,6.808163265,107.1428571
15,6.920612245,107.1428571
15,7.033061224,107.1428571
15,7.145510204,107.1428571
15,7.257959184,107.1428571
15,7.370408163,107.1428571
15,7.482857143,107.1428571
15,7.595306122,107.1428571
15,7.707755102,107.1428571
15,7.820204082,107.1428571
15,7.932653061,107.1428571
15,8.045102041,107.1428571
15,8.15755102,107.1428571
15,8.27,107.1428571
15,2.76,108.1632653
15,2.87244898,108.1632653
15,2.984897959,108.1632653
15,3.097346939,108.1632653
15,3.209795918,108.1632653
15,3.322244898,108.1632653
15,3.434693878,108.1632653
15,3.547142857,108.1632653
15,3.659591837,108.1632653
15,3.772040816,108.1632653
15,3.884489796,108.1632653
15,3.996938776,108.1632653
15,4.109387755,108.1632653
15,4.221836735,108.1632653
15,4.334285714,108.1632653
15,4.446734694,108.1632653
15,4.559183673,108.1632653
15,4.671632653,108.1632653
15,4.784081633,108.1632653
15,4.896530612,108.1632653
15,5.008979592,108.1632653
15,5.121428571,108.1632653
15,5.233877551,108.1632653
15,5.346326531,108.1632653
15,5.45877551,108.1632653
15,5.57122449,108.1632653
15,5.683673469,108.1632653
15,5.796122449,108.1632653
15,5.908571429,108.1632653
15,6.021020408,108.1632653
15,6.133469388,108.1632653
15,6.245918367,108.1632653
15,6.358367347,108.1632653
15,6.470816327,108.1632653
15,6.583265306,108.1632653
15,6.695714286,108.1632653
15,6.808163265,108.1632653
15,6.920612245,108.1632653
15,7.033061224,108.1632653
15,7.145510204,108.1632653
15,7.257959184,108.1632653
15,7.370408163,108.1632653
15,7.482857143,108.1632653
15,7.595306122,108.1632653
15,7.707755102,108.1632653
15,7.820204082,108.1632653
15,7.932653061,108.1632653
15,8.045102041,108.1632653
15,8.15755102,108.1632653
15,8.27,108.1632653
15,2.76,109.1836735
15,2.87244898,109.1836735
15,2.984897959,109.1836735
15,3.097346939,109.1836735
15,3.209795918,109.1836735
